OOP,GDPpc,Rural,Water,Sanitation,Primary,HCexpend,GenderEquality,Free,VoiceandAccountability,PoliticalStabilityNoViolence,GovernmentEffectiveness,ControlofCorruption,RegulatoryQuality,RuleofLaw
34.319532,23309.797,26.214,97,70.5,100.55615,6.2554961,13.6,1,-.97595876,-.82843006,-.42563328,-1.0150558,-.35574093,-.82090455
17.396081,879.49971,82.402,67.8,51.8,127.28836,6.3389599,48.8,1,-1.2917296,-1.1556022,-.73578042,-.60455507,-.73709595,-.87659585
18.844273,927.56203,81.574,68.1,53.2,131.99316,5.8202495,48.8,1,-1.3103611,-1.172074,-.55548418,-.47809634,-.65810168,-.80809397
17.887091,973.26256,80.718,68.5,54.5,120.02658,6.0866362,48.8,1,-1.1551052,-.97254282,-.89278817,-.74160552,-.93504792,-.9155671
22.294507,1037.6716,79.832,68.8,55.9,118.30136,10.007209,48.8,1,-1.1673653,-.68495417,-.285252,-.17213795,-.62499166,-.66296726
21.830868,1086.615,78.915,69.1,57.2,117.34523,10.019652,48.8,1,-1.2012173,-.30854824,-.19805482,.01422786,-.63582832,-.57369566
21.019548,1173.0734,77.967,69.4,58.5,115.32896,10.133795,56.3,1,-1.2956375,-.29920033,-.13564895,.13937075,-.50413495,-.47906014
22.691008,1210.2906,77.012,69.8,59.9,118.26458,9.9532056,56.3,1,-1.2845263,-.47302517,-.1686911,.13307525,-.31022912,-.4937599
21.175709,1261.9932,76.048,70.1,61.2,122.19804,10.795752,56.3,1,-1.310688,-.19818667,-.04726042,.4625662,-.18004148,-.30218756
20.101171,1323.5182,75.078,70.4,62.5,128.22942,10.959937,56.3,1,-1.3083124,-.1354904,.07446726,.42859378,-.12635991,-.30821964
21.085054,1400.4397,74.106,70.7,63.8,133.72031,10.657977,56.3,1,-1.2567457,-.20205019,-.06033928,.6549896,-.10046597,-.26325506
17.94915,35620.911,19.47,96,98.5,,4.0017905,0,1,-1.6663359,.1013893,-.31251422,-.1973374,.0802031,.2381167
18.192837,37089.755,19.246,96.4,99.1,,3.6958941,0,1,-1.3106614,-.6780628,-.36853191,-.35875711,.04481654,.13243629
16.539639,38410.135,19.021,96.7,99.7,91.01686,3.5480655,0,1,-1.5186193,-.25403631,-.39202672,-.10309494,.11006171,.10103983
15.755864,39462.333,18.796,97,100,,3.7372486,0,1,-1.7048413,-.53819329,-.22619213,-.24553092,-.05996336,.10879075
17.189819,40949.53,18.573,97,100,92.08059,3.748354,0,1,-1.6221688,-.50323308,-.10906683,-.17875411,.04343456,.18710163
20.196084,43641.394,18.351,97,100,95.00819,3.1093996,0,1,-1.6457721,-.37295002,-.07311635,-.02832719,.14718661,.18889903
21.640003,43726.523,18.133,97,100,98.12968,4.1445991,0,1,-1.7750653,-.50736856,-.0647715,-.01075396,.17954096,.15978557
20.043998,46181.115,17.916,97,100,100.91447,4.0398471,0,1,-1.7361355,-.22394897,.0313611,.0566929,.18336731,.25957718
19.217192,49229.773,17.702,97,100,100.67835,3.5110695,0,1,-1.8618863,-.46050084,-.32143939,-.37495548,.02880214,.13566335
18.737088,51122.164,17.49,97,100,102.77889,3.209671,0,1,-1.8113805,-.45108217,.02585912,-.06206558,.10224141,.24201053
54.969443,1988.3729,59.218,68.3,45,74.72312,5.39995,19.2,0,.26406413,-.28808695,-.25898111,-.14311321,-.22932807,-.07972704
55.488754,2048.6693,59.057,68.9,45.7,78.67306,5.6818303,19.2,0,.18296432,-.01678217,-.17846513,-.05497248,-.26376158,-.01739049
34.274347,2105.6362,58.881,69.5,46.5,80.54235,5.3595477,19.2,0,.02909818,-.22034821,-.24639684,-.02907373,-.26298046,-.01459317
32.324483,2099.3355,58.689,70.2,47.3,80.63379,5.4372456,19.2,0,.00832388,-.28401956,-.31724483,-.43469641,-.31246236,-.24687748
39.65544,2143.4158,58.482,70.8,48,84.35902,4.7071373,22,0,-.24404338,-.25190416,-.46270552,-.55336368,-.35381466,-.25157961
37.092851,2161.7324,58.26,71.5,48.8,84.91031,4.9351475,22,0,-.2830866,-.14750916,-.13687982,-.53542465,-.30651435,-.28903377
36.188267,2152.8929,58.023,72.1,49.6,84.56286,4.803012,22.7,0,-.32999009,-.1968649,-.4958517,-.52808636,-.28542155,-.37055054
35.441248,2181.6935,57.77,72.8,50.3,84.41316,4.814101,22.7,0,-.31702799,-.42711169,-.55757022,-.69386858,-.27018732,-.40280724
34.182937,2163.2769,57.503,73.4,51.1,83.5257,4.9907955,22.7,0,-.26907435,-.29643524,-.45397297,-.53626829,-.20787677,-.48791724
34.143244,2173.5233,57.219,74.1,51.9,83.78816,4.9635421,42.7,0,-.04071789,-.11598605,-.45742708,-.29843661,-.09544352,-.32337773
24.994953,9133.6516,46.008,99.4,96.3,101.06524,8.8104935,,,-.14454666,-.61455315,-.62053537,-.46931237,-.59957653,-.94006234
27.315609,9983.195,45.741,99.4,96.4,101.55494,8.6612804,,,-.16623281,-.55757284,-.17118193,-.47555506,-.43618381,-.73752201
29.934014,10568.009,45.474,99.4,96.5,102.74709,9.0525722,,,-.16540959,-.76577133,-.31118816,-.38230625,-.5530082,-.91313684
32.92166,11129.978,45.207,99.3,96.6,101.83955,9.4184202,12,0,.18415129,-.55610734,-.19992909,-.28114277,-.44582838,-.56275183
34.824038,11833.278,44.94,99.3,96.7,101.06215,10.358887,20.4,0,.28167123,-.6064688,-.21999675,-.34698972,-.34078225,-.50239313
35.14494,12521.526,44.89,99.3,96.9,100.62958,10.363366,21.6,0,.25187886,-.55980521,-.18606414,-.30295044,-.29155183,-.53180599
35.169259,12180.101,44.841,99.3,97,97.6858,10.485942,21.6,0,.32287496,-.49285802,-.03890859,-.30861425,-.11767319,-.44469923
36.431678,12300.641,44.792,99.2,97.1,95.89576,10.737567,21.6,0,.27490821,-.44195744,-.05236239,-.28668007,-.02064383,-.39841574
36.171571,12571.89,44.742,99.2,97.2,94.87955,10.326481,22,0,.26939625,-.298733,-.09849597,-.24979426,.02631411,-.3192997
37.129181,12504.79,44.693,99.2,97.3,92.96207,10.469619,33.2,0,.183645,-.2236173,-.11372362,-.30915403,-.07743543,-.3856943
79.512624,1132.944,63.648,50.4,12.2,,15.525126,14.5,0,-.36972296,-1.1184517,-1.2310414,-.9072026,-1.1440971,-1.2113457
77.74511,1152.9517,63.404,51.5,12.2,,15.360343,14.5,0,-.31695414,-.4437215,-1.101671,-.87657475,-1.0229253,-1.1741164
73.967294,1157.8592,63.16,52.5,12.3,,15.889738,14.5,0,-.51826125,-.43123183,-1.3576071,-1.0945395,-1.0803844,-1.182724
79.237294,1186.0428,62.904,53.6,12.4,,14.176103,14.5,0,-.3841863,-.25657403,-1.1642917,-1.0502476,-1.1608162,-1.0349029
84.958825,1249.4648,62.636,54.7,12.5,,14.022317,13.2,0,-.253095,-.02162387,-1.1729791,-.89561069,-1.0697206,-1.0268965
85.473721,1288.371,62.355,55.7,12.6,,14.156443,13.2,0,-.17373055,-.20801575,-1.1616687,-.96305174,-.96684718,-.96240652
72.077353,1303.2431,62.063,56.8,12.7,,16.900665,13.2,0,-.26388928,-.29656774,-1.2154467,-.93853104,-.77737051,-.91886383
77.368518,1346.4823,61.759,57.9,12.8,,15.430941,13.2,0,-.18426052,-.24059078,-1.2099462,-.77319032,-.72483635,-.95582229
76.597648,1396.6095,61.443,59,12.9,128.09161,16.309647,12.9,0,-.23623012,-.1701632,-1.1884043,-.82202554,-.70221251,-.87154853
76.234402,1443.3291,61.115,60.1,13,131.49449,15.079317,12.4,0,-.35354021,-.28027353,-1.2090561,-.94511431,-.70650685,-.86797827
58.534128,54333.934,0,100,99.9,,3.6497176,16,0,-.16205929,.8595742,1.9605384,2.2647817,1.8256088,1.6134737
62.906202,58780.971,0,100,99.9,,3.2086401,16,0,-.01242366,1.1091377,2.0332806,2.416693,1.8046187,1.731902
69.516484,61715.345,0,100,100,,3.7925723,16,0,.01163245,1.1281228,1.9960659,2.1949449,1.7965109,1.763898
69.146889,65113.632,0,100,100,,3.6970611,21.2,0,-.369701,1.2099864,2.1760366,2.1939867,1.7675843,1.6252394
69.142244,68148.013,0,100,100,,3.5466442,24.5,0,-.35612309,1.1523372,2.3730905,2.247906,1.8283246,1.6431499
66.326701,65771.362,0,100,100,,4.0115105,24.5,0,-.31666183,1.3114669,2.4296515,2.2529283,1.9025663,1.6429901
61.887591,63431.988,0,100,100,,4.4790033,23.4,0,-.23748465,1.1424515,2.2814519,2.2525895,1.8009042,1.6040558
62.56388,71816.314,0,100,100,,4.1495541,23.4,0,-.19820654,1.1391284,2.2554317,2.2129164,1.7998013,1.6834773
62.74577,74593.943,0,100,100,,4.1915949,22.2,0,-.07309176,1.1795293,2.1665092,2.1231172,1.7968435,1.7256305
58.575986,74609.189,0,100,100,,4.6528559,24.2,0,.07669711,1.3412979,2.1519265,2.153971,1.960537,1.7724034
10.378289,17777.071,44.137,99.9,99.7,99.09313,5.8185019,19.3,0,.91563129,.90888143,.68395531,.3065719,.95641875,.32617536
25.582052,18712.665,44.287,99.9,99.7,98.32933,7.2109811,16.7,0,.95978445,.54179573,.91178662,.38517007,1.1629493,.50489819
22.605345,19934.232,44.437,99.9,99.7,98.74521,7.0448512,16.7,0,.92231131,.84987259,.93787038,.49257374,1.1772848,.51616174
25.402997,21579.636,44.588,99.9,99.7,101.04662,7.3476808,20,0,.91742128,.76297557,.91555798,.39510432,1.1431226,.51825559
26.03703,23877.626,44.739,100,99.7,103.7441,7.7552942,19.3,0,.93052649,1.0128077,.74431455,.30380177,1.0332661,.45164785
24.875711,25156.58,44.889,100,99.7,105.0239,8.0208281,19.3,0,.91413146,1.0654823,.86998171,.30339226,1.1195632,.56885219
25.34427,23794.003,45.04,100,99.7,104.26081,9.1519944,18,0,.86189502,.88012069,.86463875,.22805654,1.0574565,.49889338
25.654467,24919.388,45.315,100,99.7,102.87977,8.9949567,15.3,0,.8937819,1.0231516,.82994992,.23529096,.99930322,.52515137
22.502332,25560.312,45.59,100,99.7,101.73008,7.9416221,16,0,.9526751,.96306264,.83501178,.24340211,1.0049697,.5720439
22.826514,25925.632,45.837,100,99.7,101.64812,7.8034285,18.7,0,.94561994,1.0710022,.8264336,.06732202,1.033682,.45640582
11.869771,24831.992,49.315,99.6,100,,8.6464551,12.2,0,1.0849161,1.1523908,1.0719539,.86460853,.86741745,.9496395
11.754027,25896.034,49.407,99.6,100,,8.3456154,12.2,0,1.0949155,1.0269052,.97080112,1.0194656,.85678798,.92019737
12.618511,26886.044,49.499,99.6,100,98.78371,8.3555659,12.2,0,1.0715272,1.0546939,.91941619,.89162934,.83299416,.85554206
11.742651,28316.213,49.591,99.6,100,100.059,8.2806884,12.2,0,1.0656594,1.057191,.98310596,1.0217656,.77855122,.87455231
13.19449,30112.959,49.683,99.6,100,96.78108,7.8565449,12.2,0,1.0564213,1.0747969,.93808532,.98072046,.79804242,.88463622
12.091784,31057.572,49.776,99.6,100,97.31355,8.345699,13.3,0,1.0060004,1.1245991,1.1898844,.91116661,.82621324,.98350739
11.796285,28378.26,49.867,99.6,100,97.91202,9.1946763,14.4,0,1.0472907,.90286195,1.1637696,1.0235369,.91365522,1.0575137
12.200543,28599.961,49.96,99.6,100,98.21819,8.8718201,14.4,0,1.0392032,.83077359,1.0329179,.85383534,.74913025,.98226881
11.785766,28715.496,50.052,99.6,100,98.44616,8.8500835,32.2,0,1.051524,.94404155,.98958176,.90063274,.68262112,1.0386051
11.941906,27898.881,50.144,99.6,100,98.92975,8.7596019,32.2,0,.98136342,.91506243,1.0186092,.81337214,.60566461,.98053664
,,65.629,26.3,22.1,,,,1,-1.8070048,-2.668421,-2.1017864,-1.7993591,-2.1686523,-2.1066737
,,65.24,27.3,22.3,,,,1,-1.8100237,-2.9301722,-2.0920236,-1.7839729,-2.3097174,-2.317867
,,64.844,28.4,22.4,,,8,1,-1.7611195,-2.7484503,-2.1727514,-1.6787444,-2.2316973,-2.2087369
,,64.439,29.5,22.6,,,7.8,1,-1.8335552,-2.782341,-2.3148682,-1.8434904,-2.6655734,-2.5534365
,,64.026,30.7,22.8,29.19822,,8.2,1,-1.932307,-3.2444377,-2.3400059,-1.8967528,-2.6612246,-2.6218011
,,63.606,30.9,22.9,,,8.2,1,-1.9298289,-3.3117285,-2.4500375,-1.9240459,-2.6618578,-2.6688728
,,63.177,31.2,23.1,,,6.9,1,-2.0911365,-3.3239045,-2.2606792,-1.72272,-2.5609107,-2.5035236
,,62.741,31.5,23.4,,,6.8,1,-2.0655034,-3.1063728,-2.2386689,-1.7387513,-2.3812065,-2.4481196
,,62.298,31.7,23.6,,,6.8,1,-2.0693591,-3.0696394,-2.1551268,-1.6969024,-2.374928,-2.3581595
,,61.847,,,,,13.8,1,-2.2334528,-2.846272,-2.2254751,-1.5901881,-2.2566183,-2.4501224
12.361789,9895.2964,41.554,89.1,67.6,107.385,8.6307991,29.8,0,.70047635,-.33184412,.68310004,.33611986,.77838123,.04320342
18.346041,10211.714,41.007,89.8,68.4,107.84651,8.9063379,32.8,0,.72743517,-.1236712,.66474628,.48021284,.66531372,.08901652
18.439521,10610.662,40.464,90.5,69.2,107.03516,8.7953055,32.8,0,.64424491,-.14922076,.64462215,.58077782,.67180943,.07748616
18.056495,11058.961,39.923,91.2,69.9,107.29095,8.5327669,32.8,0,.65252787,.05397476,.50336015,.43233457,.71111822,.2372133
9.3546477,11519.63,39.384,91.9,70.7,108.96996,7.7908029,33,0,.57293415,.19864601,.49157196,.21955384,.52719194,.07348931
8.5052314,11780.087,38.846,92.5,71.5,108.16317,8.0393178,33,0,.55156261,.04411276,.51811522,.16173838,.49787068,.03404029
7.7581748,11447.456,38.313,93.2,72.2,106.51012,8.6773568,44.5,0,.552086,-.11322309,.47555062,.14340542,.40118515,.09299228
7.4154363,11650.846,37.782,93.8,73,,8.7077521,44.5,0,.58334166,-.01899852,.39268103,.09279907,.35761225,.10754978
7.2073713,11910.153,37.254,94.5,73.7,,8.6561654,42.3,0,.57643896,.0316634,.41122153,.03409624,.40532145,.12647741
7.1799603,12041.627,36.728,95.1,74.4,101.58596,8.7868671,42.3,0,.55831981,-.02094956,.32624245,-.15917364,.37858629,.08136894
,,83.109,,,,,,,,,,,,
,,82.977,,,,,,,,,,,,
,,82.846,,,,,,,,,,,,
,,82.713,,,,,,,,,,,,
,,82.58,,,,,,,,,,,,
67.940037,3776.0171,82.445,,,,2.0180472,,,,,,,,
70.477168,3798.835,82.301,,,,2.3682945,,,,,,,,
65.188933,3838.0605,82.145,,,,2.0922748,,,,,,-.77342463,,
55.620978,3504.7722,81.978,56.5,8.9,85.72759,1.653717,26.5,1,-.97694916,-1.431457,-1.8746573,-1.6306623,-1.6710359,-1.331152
56.703019,1810.1151,81.8,56.5,8.9,,2.5522896,26.5,1,-1.2809041,-1.1973374,-1.5945127,-1.3355908,-1.4970802,-1.3873494
22.986221,32225.196,23.222,100,100,104.49059,8.1568317,28.3,0,1.2463987,-.04136762,1.898829,1.3538976,1.3119106,1.2618241
22.734058,32676.966,22.978,100,100,104.45016,8.2188608,36,0,1.3147651,-.03566233,1.3734417,1.3397635,1.3293806,1.1330153
22.132349,33325.772,22.737,100,100,103.37322,8.288271,36,0,1.113566,.18415868,1.488634,1.2911468,1.294576,1.0970174
21.115293,34134.927,22.498,100,100,103.34998,8.3899706,36,0,1.059786,-.18887918,.89065433,1.1176391,1.154117,1.0952685
20.448474,34771.805,22.26,100,100,104.86198,8.4908174,36.6,0,1.109807,-.30533457,.99575096,.991072,1.2079651,1.1281106
20.286818,34603.367,22.024,100,100,106.36019,8.9401587,36.3,0,1.1760352,-.39901009,.91914111,1.1052697,1.2353861,1.1662484
18.916334,33072.477,21.79,100,100,106.70221,9.6246631,36.6,0,1.1768785,-.46564454,.934255,.995314,1.1753592,1.1327882
19.78374,32925.104,21.558,100,100,105.47834,9.6073832,36.6,0,1.1153502,-.28915298,.98943216,1.0132771,1.1576062,1.1582577
20.652312,32605.683,21.327,100,100,104.35643,9.2969478,36,0,1.0746125,.03894756,1.0318842,1.0544729,1.0660287,1.1763495
20.262963,31911.96,21.098,100,100,102.91455,9.6183815,36,0,1.0405284,-.01272605,1.108,1.0483774,.94404298,1.0431188
47.242045,5343.7198,81.594,82.9,82.1,101.35142,3.9213857,4.4,0,-.12030708,-.87738377,-.20106262,-.25909013,.10212543,.24307725
44.474433,5558.7283,81.606,84.1,83.2,96.08765,4.2352336,4.9,0,-.18740986,-1.0585475,-.397654,-.13884744,-.04425009,.20361161
45.342723,5842.8572,81.618,85.3,84.3,97.85153,4.0237983,4.9,0,-.20760769,-1.1927191,-.28767827,-.36985523,-.35151744,.14607258
43.048363,6223.1106,81.63,86.5,85.5,97.36325,4.0345325,4.9,0,-.29758719,-1.4264665,-.17981821,-.17649026,-.24904665,.18636212
42.499299,6586.0546,81.643,87.7,86.6,97.07212,3.6879717,5.8,0,-.43087193,-1.7369955,-.08963791,-.09768352,-.26368687,.14489558
44.241495,6916.4936,81.655,88.9,87.7,96.46177,3.41471,5.8,0,-.45983329,-1.8010314,-.12092094,-.18692228,-.34877184,-.00368982
44.340206,7079.6694,81.667,90.2,88.9,94.41463,3.3420105,5.8,0,-.48614606,-1.3473309,-.12252557,-.37099186,-.2638236,-.06747641
44.825251,7572.0081,81.679,91.4,90,99.04985,3.4325699,5.3,0,-.51879269,-.92310971,-.18335463,-.3992264,-.20471232,-.07554857
48.063658,8111.5541,81.691,92.6,91.1,98.63887,3.2811282,5.8,0,-.55372441,-.69913828,-.10161169,-.37383905,-.10634391,-.07130738
49.934828,8855.5038,81.703,93.8,92.3,98.44019,3.1469427,5.8,0,-.59123391,-.70329821,-.23652306,-.23980795,-.1183089,-.10789407
65.13198,2687.4975,67.346,59.9,24.5,,3.8342942,9.7,1,-1.6735812,-2.0113704,-1.2517301,-1.2401332,-1.3349644,-1.5762091
62.477453,2713.209,67.293,59.1,24.2,,4.1408942,9.7,1,-1.6719157,-1.5825429,-1.2228352,-1.2761941,-1.1567808,-1.4840271
59.875174,2834.249,67.24,58.4,23.9,,4.1095966,14.7,1,-1.7434895,-1.9772142,-1.4006593,-1.4496217,-1.3569545,-1.598358
62.216301,3031.5751,67.187,57.7,23.6,,5.020893,17.8,1,-1.7131064,-2.1161466,-1.1420374,-1.169219,-1.2020282,-1.3090339
63.207424,3285.5553,67.134,57,23.3,,6.1761499,18.1,1,-1.6187698,-2.3469217,-1.0817764,-1.3432425,-1.2962382,-1.3851545
64.080324,3289.8941,67.081,56.3,23,,7.4723217,18.1,1,-1.616377,-2.4746394,-1.2709078,-1.4843487,-1.4692869,-1.4149772
66.988139,3303.213,67.01,55.6,22.7,,7.4038018,18.9,1,-1.6643401,-2.6518142,-1.2673656,-1.2148142,-1.2531358,-1.2344809
65.486806,3326.6717,66.92,54.9,22.4,,6.5272082,25.6,1,-1.7225908,-2.6600206,-1.3672014,-1.256675,-1.3311796,-1.2961812
66.780885,3524.0486,66.812,55.4,23.5,,6.7443648,24.6,1,-1.7681544,-2.5291312,-1.3903954,-1.2285053,-1.2971476,-1.2214777
73.681548,3545.1159,66.685,55.5,23.6,,7.2473858,24.6,1,-1.7700477,-2.2700331,-1.4576733,-1.5070639,-1.5120323,-1.2084749
14.773616,5999.1823,77.704,57.4,53.2,95.18599,5.761871,10.8,1,-1.4754163,.03733959,-.81629056,-.54979151,-.43671197,-.75094879
15.437821,6135.0495,77.834,59.2,53.7,100.73352,5.8836567,10.8,1,-1.4074752,.01891354,-1.0503325,-.57690406,-.66145986,-.83149934
13.67834,6229.9292,77.962,61,54.1,103.14467,6.7980388,10.8,1,-1.423666,-.37090901,-1.0899266,-.47862667,-.56937277,-.86999816
13.98633,6357.3435,78.09,62.9,54.6,108.16846,6.8131696,10.8,1,-1.1734102,-.29183286,-.83589876,-.29017803,-.57403386,-.68506682
13.368818,6483.1245,78.217,64.7,55.1,110.4577,7.0493987,10.8,1,-1.28001,.04044767,-.84713078,-.24078454,-.70520902,-.77793145
13.040678,6527.9973,78.33,66.6,55.5,,8.1946939,13.8,1,-1.2397597,-.08040674,-.74240577,-.17661349,-.57867587,-.63807541
13.820981,6498.4028,78.426,68.4,56,110.80888,8.4343527,13.6,1,-1.2043306,.00633533,-.74741924,-.19621152,-.55381215,-.61391467
14.065664,6511.6522,78.508,70.3,56.5,115.77283,8.4435183,13.6,1,-1.2514952,-.04446975,-.51771498,-.16734067,-.6022917,-.49143115
13.152427,6366.9499,78.575,72.2,57,115.01382,8.2582347,13.6,1,-1.2414235,-.49259165,-.69543183,-.29330108,-.63434589,-.45607933
10.904407,6390.3297,78.626,74.1,57.5,,8.5296146,13.6,1,-1.2054219,-.42098045,-.57328653,-.3552607,-.56202686,-.4622179
15.900611,38848.813,15.804,100,100,107.35569,9.3100347,45.3,0,1.5345858,1.3214372,2.0935376,2.2288034,1.6198163,1.8937305
16.307112,40368.207,15.742,100,100,97.39233,9.087971,45.3,0,1.7505561,1.3319198,2.144012,2.1951652,1.6907079,1.8960508
16.68679,41340.247,15.681,100,100,95.8813,9.061503,45.3,0,1.5637146,1.2979934,1.8895062,2.0144191,1.5148603,1.7761837
16.635544,43035.581,15.57,100,100,95.71235,8.9479976,47.3,0,1.5108507,1.262466,1.843096,2.2014263,1.4429786,1.8361804
16.490167,44172.143,15.412,100,100,96.70512,8.9172231,47,0,1.5363945,1.2486393,2.0203776,2.2438071,1.5770622,1.8757644
16.360845,43585.214,15.254,100,100,98.6931,9.2283542,47,0,1.5532923,1.1050009,1.9405886,2.2267284,1.6430525,1.9129989
16.402912,40974.911,15.098,100,100,99.87947,9.9389527,46.4,0,1.5765284,1.0617385,2.0469759,2.2908287,1.6712904,1.9657564
16.348177,43060.2,14.944,100,100,101.44854,9.468766,45,0,1.5780231,1.0889314,2.0073316,2.318969,1.6679399,1.962531
16.190723,43874.924,14.79,100,100,100.50156,9.4661469,44.7,0,1.6519678,1.2262988,1.967643,2.2217956,1.9125773,1.947903
16.127464,43426.854,14.637,100,100,101.53715,9.6124375,44.7,0,1.7081647,1.1603355,1.9414446,2.307827,1.8897954,1.934592
31.624207,48536.792,26.602,100,100,103.74493,10.933913,25,0,1.4542509,1.2261422,1.8052652,2.0884223,1.7089173,1.9129146
31.861288,49574.705,26.564,100,100,103.08624,10.961203,25,0,1.7071396,1.2068831,2.2175689,2.0417836,1.6661977,1.9132572
30.630593,50754.756,26.526,100,100,102.06556,10.862942,25,0,1.5898975,1.1799753,1.8878986,2.022496,1.5380639,1.8985037
30.793132,52461.176,26.488,100,100,101.73561,10.387722,25,0,1.5704744,1.2693857,2.0309889,2.1244214,1.5052831,1.7995121
30.725871,54147.174,26.45,100,100,101.80875,10.209857,28.5,0,1.5472757,1.2471448,2.0320668,2.187705,1.6518244,1.8334502
24.835458,54681.016,26.412,100,100,102.19647,10.288951,28.5,0,1.5708243,1.22821,2.0205817,2.1666815,1.5862925,1.8076991
24.665037,52851.998,26.375,100,100,102.46986,11.000539,29,0,1.5857894,1.2770891,1.9642934,2.0933568,1.5782784,1.7552705
25.12403,53849.346,26.337,100,100,102.51549,10.881671,29,0,1.628711,1.2282151,1.8869263,2.0986829,1.6488377,1.7663343
25.780674,54214.919,26.299,100,100,102.86889,11.014807,28.5,0,1.6309775,1.2840389,1.8671768,2.0514028,1.6394215,1.7375603
28.138631,54237.286,26.261,100,100,102.79424,11.295464,29,0,1.6663208,1.3983986,1.8770018,2.1543908,1.6626824,1.8119038
51.753253,,46.951,88.2,90.5,122.21389,5.1160764,12,1,-1.6643033,.04489304,-1.1046047,-.6874733,-1.0848744,-.36836478
52.029468,,46.583,88.5,91.1,121.83417,4.4786016,12,1,-1.522067,-.3074064,-1.046482,-.71259224,-1.1105276,-.3662883
49.495938,,46.217,88.7,91.7,121.4611,4.1096978,12,1,-1.538944,-.48427108,-1.159555,-.70668489,-1.079185,-.47366631
51.46213,,45.846,88.9,92.3,119.21745,3.8250399,12,1,-1.7028199,-.27618021,-.93222892,-.98769677,-1.3751379,-.86080724
50.948855,,45.471,89.1,92.9,118.27224,3.7990405,12,1,-1.723738,-.29754499,-.75940043,-1.0062935,-1.2633578,-.69132167
53.470831,,45.092,89.3,93.5,118.04231,3.3737656,12.4,1,-1.6662225,-.30461809,-.62252921,-1.0800987,-1.1192816,-.59767276
54,,44.71,89.5,94,117.25511,3.5486581,12.4,1,-1.6393491,-.49290133,-.5878275,-1.0677575,-.95204258,-.48636833
54,,44.323,89.7,94.6,118.14719,3.406754,12.4,1,-1.63951,-.8104291,-.60292387,-1.0819881,-.88821024,-.50488639
53.650017,,43.934,89.9,95.2,121.16901,3.38103,12.4,1,-1.749741,-2.011975,-.4972778,-1.0453988,-.92899203,-.68959856
53.938079,,43.541,90.1,95.7,122.25864,3.4021744,12,1,-1.7960329,-2.6917963,-1.221868,-1.1724458,-1.5620867,-1.1008629
77.641654,1522.3558,73.6,62.5,91.4,98.8432,4.4592277,12.7,1,-1.1739821,-1.14995,-1.1567891,-1.0248884,-1.1202672,-1.0288773
75.840402,1645.3129,73.583,63.6,91.7,98.50713,4.3006454,12.7,1,-1.1878916,-1.2921078,-.94949371,-1.2045609,-1.0717071,-1.1422967
73.656453,1718.99,73.567,64.6,92.1,98.93299,4.8371201,17.5,1,-1.1772074,-1.3738339,-1.062555,-1.0943871,-1.0959563,-1.0248172
73.976747,1799.9472,73.55,65.6,92.4,98.1818,4.7792122,17.5,1,-1.3144828,-1.3765262,-1.0340303,-.91726261,-1.0888505,-1.1202698
73.035349,1897.6391,73.534,66.6,92.7,97.06525,5.3467249,17.5,1,-1.2561697,-.75277478,-1.057469,-.91366881,-1.1116605,-1.225764
72.302558,2001.3324,73.517,67.6,93,99.23152,5.5848601,17.5,1,-1.3303286,-.81305248,-1.0370853,-1.072085,-1.0652804,-1.2446718
67.78968,2029.365,73.5,68.6,93.4,99.47255,5.9283211,17.5,1,-1.2956526,-.99954963,-1.0814006,-1.1308584,-1.0560719,-1.2285969
66.508796,2110.2889,73.484,69.7,93.7,100.44236,5.9821345,19,1,-1.4045192,-.97287571,-.89587784,-1.1980536,-1.0145401,-1.1757357
60.120724,2212.0649,73.467,70.7,94,100.01092,5.7846238,19,1,-1.3516585,-.99693549,-.94015956,-1.1448913,-.96643978,-1.2138373
60.048887,2320.3271,73.432,71.7,94.4,99.62976,5.7579345,19,1,-1.3935248,-1.1742257,-.93322664,-1.175462,-1.0062056,-1.1755633
44.106399,1170.5015,76.389,54.1,9.6,95.64513,3.7487102,21.4,0,-.37377754,-.87802035,-.36835295,-.77901602,-.4962801,-.2864292
45.495375,1228.6315,75.777,54,9.9,100.90755,3.4428696,21.4,0,-.47262764,-.64848065,-.41873339,-.5831762,-.44409618,-.36115825
37.292227,1283.2561,75.155,53.9,10.1,104.99321,4.0183707,30.4,0,-.29045743,-.56826144,-.38736644,-.64983457,-.45068103,-.26013654
22.332605,1331.4464,74.522,53.8,10.4,108.20629,6.5277599,30.4,0,-.19651911,-.32552823,-.3387489,-.22254993,-.37425843,-.44099751
14.945858,1385.845,73.879,53.7,10.7,110.11848,5.6921714,30.4,0,-.13974987,-.35310206,-.37733534,-.34287089,-.40047884,-.35639873
15.510001,1445.6004,73.224,53.6,11,110.98029,5.3628947,30.4,0,-.17408568,-.20581158,-.47869247,-.42134368,-.49995598,-.34491223
14.594326,1487.5685,72.561,53.5,11.3,105.29691,5.6196512,30.7,0,-.15808062,.06929171,-.59327054,-.44252211,-.42146087,-.47624686
31.894044,1545.2036,71.886,53.4,11.6,101.67853,7.1931781,,0,-.13151836,-.02169793,-.57781565,-.53900719,-.40900806,-.48976281
32.888325,1595.9217,71.202,53.3,11.9,,7.3699061,36,0,-.14867193,-.04567804,-.61789161,-.63093203,-.40353635,-.53690159
